Height,Weight,Sex
165.01967549307696,80.46346974426181,Male
189.29532053816985,59.956132801462886,Male
179.4942080692576,50.636336591608845,Male
170.8755124138519,72.92291942699626,Male
157.74564481169833,72.9133780946489,Male
178.44362976401547,59.8775963544323,Male
159.99784652610435,40.044498356005576,Female
154.55228903222388,106.08655913038174,Male
181.88029792352302,79.30117694421956,Male
173.1694261192485,75.65947244927948,Female
179.2085882378082,93.28754792582096,Female
173.18727652943022,48.017093193498816,Male
178.56830611902691,75.46741061604989,Female
163.48974406699853,69.76716091062224,Male
159.65757158215536,87.9784358881213,Male
176.81594518281628,63.73279669863372,Female
161.96590335826158,44.57256231390815,Male
163.10450222249798,82.316115351055,Male
165.44467496482656,43.39490840780775,Female
170.17479159025058,54.10824450972544,Female
166.46006088746515,80.92679747264056,Male
156.2504870658198,87.38776972622469,Male
163.5638159716711,74.2233079462896,Female
147.76596847775573,64.0822838139722,Female
176.25231451027187,40.21974809401759,Male
153.97942344393252,63.364866572087806,Male
158.9561666057155,55.90617857039828,Female
170.52165079260973,65.19523488043473,Female
162.60437003608686,56.16525105562715,Male
185.43014595406737,62.053570522738376,Female
157.0714309027655,94.95213614404568,Male
172.67050869349183,32.10299519173996,Male
169.60717181772503,35.96435009659246,Female
158.31906502258803,77.8253250913502,Female
175.23276660531755,64.3043388751269,Female
168.28453668777752,53.90932998460052,Female
177.71790551213667,50.513703616055864,Female
178.2350415396373,72.69622482311841,Male
191.6323594928069,74.0188453299058,Female
183.36527949436393,81.55280045370426,Male
166.30818162057557,89.79268585673749,Female
167.60620822424073,63.61220305157437,Male
180.99659595887113,71.39845433090798,Female
176.55263730722598,68.4870051903386,Male
176.40131526097593,69.20806072040789,Male
153.83043955689166,66.36866933381621,Female
169.75673875601063,51.46184383950113,Male
162.61969090794312,73.28219688813246,Female
172.79924599043238,73.71152472477614,Male
169.0184961035704,71.366861404851,Male
179.10178908092593,84.03457818294515,Male
173.17218215191303,79.96354594462602,Female
177.86327962108976,43.017340906821964,Female
165.33580903264058,55.33697637416553,Male
160.5555374408175,85.10310828117174,Female
165.8995030679745,63.381042727631865,Female
169.8297958613856,73.94608659982352,Male
173.7915173555508,65.592594879399,Female
192.5930895069085,88.59781903868782,Female
169.57742848339356,72.29562117988534,Male
160.44054999507222,71.37910378577784,Male
166.54018224300614,47.580955016949986,Male
165.36404025353906,45.36374421511899,Male
174.81481473773462,64.11276863434419,Male
154.59202985555376,84.07089091166753,Female
170.63261994200332,58.36720638109414,Male
171.56506537965376,91.45931332490845,Male
172.32181036200276,61.04035993684295,Male
164.02683931034636,76.2306477473773,Female
167.62078270263993,62.54951805369793,Female
155.7593909101747,76.8275108777657,Female
165.06680116637807,90.95417424099671,Female
164.57138523983284,84.40499157829548,Female
174.16050046261427,95.04231829360623,Female
158.43817568178088,59.12420175190592,Female
177.81198101709992,52.964729272018545,Female
184.94484544491368,51.50336759926667,Male
149.30014974986466,66.59322136738108,Female
174.26258730778102,50.71761184792352,Female
176.76908035030246,56.02291109066084,Male
163.62562974447772,58.58984572781015,Male
166.02728185671202,118.3075268356169,Male
168.67119422413043,73.31414324174018,Female
167.02209120598272,69.05631606511805,Male
166.90987030952877,60.55169480836251,Male
153.23996193670024,53.90185958738731,Male
181.5233156478312,70.01583722458054,Male
180.7961859203682,54.73417965267215,Female
161.86635740795796,46.385085147704174,Female
155.33575672197486,45.46851986184643,Female
175.21064876452758,95.56470982470208,Male
164.24212030186933,60.07345279199434,Male
171.4195316332078,45.10124572811628,Female
166.80671582854904,64.99913670754128,Male
176.91538751070186,80.16642062163567,Male
176.94749143656006,69.8429871327162,Female
162.74402621536416,53.015175752415914,Male
156.16636044604945,68.6433930576885,Female
154.17061602664918,61.181341110697446,Female
176.10379379107206,85.41414991711747,Male
158.11140742215971,91.93253267382102,Male
164.93183645701313,73.67856017626907,Male
164.0368596154949,42.146593474461355,Male
169.47432703730453,66.88708699190796,Female
150.63720194153493,71.38681318490053,Male
171.8877859679383,61.848335303941404,Male
175.23891023834204,62.476001769098815,Male
170.88422087044663,75.7873408316578,Male
166.8911382830153,78.83282855585354,Male
170.97400166268784,87.37959548884258,Female
173.9904634564013,58.78724410072835,Male
142.2740724357335,66.34806047784734,Male
189.55912308250694,68.03405014775292,Male
173.90093322687926,74.00135181699929,Female
163.4759141761298,77.88963285553268,Male
166.090466248124,71.68183612141301,Male
174.9374177734919,62.00080570608871,Male
168.83896060965634,82.61192428255298,Female
149.69315532218505,85.73306784182783,Male
190.6449286135932,94.2245640848671,Male
168.89459342767526,83.97759576437812,Male
180.201727117158,35.93135130607782,Male
163.07950152215608,58.92662520311917,Female
185.36377054245798,70.70993618792534,Male
172.8634368889228,72.78537896855882,Male
176.0884383447545,50.4127418436144,Female
159.54746633853046,59.40365001213455,Male
182.11145289682702,67.31218097752405,Female
176.89818164534788,77.55782065541658,Female
183.01846229564998,60.60543052425535,Female
163.7191244035842,69.57576800125058,Male
165.18972881539213,59.26751255741079,Female
193.03916697683943,77.31761829667222,Female
159.39984177278453,68.73488811925152,Female
168.64050299321678,96.60684237828741,Female
181.36891362602694,63.349075960434135,Male
170.97724967714856,53.768912299181736,Female
175.82953679753294,62.309370165135256,Female
166.00550970737126,63.30964382166385,Male
173.7005588784752,98.35021185129541,Female
156.93473148264684,90.06066132044403,Male
186.58130679618188,74.5594713201782,Male
168.8183595487143,68.30681608621127,Female
163.19821796003149,36.8275578504758,Male
176.66383082031913,58.51029234225103,Male
165.39280212611447,70.18240648574643,Female
156.65741528597246,61.66958990702949,Male
156.53282494202443,97.83313601028566,Male
176.93773152690133,83.76931909075948,Male
168.40426561853732,73.52861480813206,Female
168.66298440331562,82.87687375892145,Male
180.77743805976263,52.37231521555822,Female
158.73174191243257,94.3631269106849,Male
162.69322247135176,104.156160256617,Female
166.15120190818723,67.29268754720941,Female
170.94351589317074,78.38613065160946,Female
169.5782854870942,67.01088649005285,Female
167.13112807610094,61.819035376074936,Male
169.38373597904354,78.63927077382007,Male
168.92694723708826,87.47857267727147,Female
162.80395611448208,95.30823370053778,Male
161.87007011445922,98.19192476386888,Male
172.7451635772394,52.11530786548118,Female
161.09084917004472,64.81704124019734,Male
158.42644740809146,68.61085205784286,Female
166.87707748874305,70.44718293914244,Female
168.42332983836184,36.4888539504669,Female
192.56723497298208,69.80730796374932,Female
162.95299724143766,96.71499515128912,Female
179.43260724969494,43.45291382263856,Male
177.4718833420463,67.51359284718838,Female
158.11055044796265,65.55619274552754,Male
177.732529774026,75.9767274310586,Male
158.16119359806683,65.82319174646445,Male
143.4082776200326,58.513888614675395,Female
176.0631952435938,78.82154476930953,Male
152.44109416562281,69.59723210751012,Male
174.50934461805915,88.73781644167889,Male
163.15989102262785,78.95362881953582,Female
186.59550796189873,82.08038719146755,Male
180.68509399316008,88.37631403592141,Female
165.46614196148613,45.01777216304741,Female
163.12162388971316,81.18782567357124,Male
157.8592259690588,72.65077580322088,Male
165.59077367707408,54.557589948279784,Female
167.1964450481549,65.42948043592345,Female
166.35306455608315,57.47790089837993,Male
171.56703855272363,61.77816332185065,Male
175.78521497728877,66.5868724731385,Female
173.49654456993173,64.12002515401915,Male
162.35856076093557,96.30645868936126,Female
155.6220852619842,63.17672058404498,Male
183.6453184810247,66.9637769876675,Female
163.10550815450063,58.06329022161381,Male
163.47706400064982,81.325334310414,Male
164.78810687698888,78.22479926212455,Female
151.56930449843352,60.939996688644825,Male
165.22025995959513,53.88653531921453,Female
165.20344185992053,66.49039166517491,Male
176.20358298343513,59.0309798022682,Male
176.98457149107335,79.04720948629458,Female
170.0377088908627,41.36372808684419,Female
179.31848374114304,63.032960917917904,Male
173.3996498380126,97.19051385382993,Male
169.84317888397445,78.59060332414847,Female
171.60928168298224,53.03904278884373,Male
168.093465064186,66.81048901822153,Female
166.0515048596655,83.71279972541976,Female
167.32266463106035,85.43389637910843,Female
158.71988668529994,55.99518880341078,Male
172.80441705316295,84.52875582253516,Male
160.0687638907042,63.29761657387084,Male
178.41631264073635,50.26706070499081,Male
167.50541419839053,84.4969864763464,Female
170.4949498165009,68.04110996869235,Female
174.93836776280958,67.885038778165,Male
176.4331446506293,65.83306714078847,Female
154.29376591366548,72.90228262436771,Female
167.93096323836028,74.18574097730408,Male
178.80178912080783,53.759236484414686,Male
153.01894180567746,60.74144174929417,Female
173.87280475395065,56.40558980046933,Female
147.44435770597812,94.37421548429916,Male
159.77493156364397,57.6416454581654,Female
170.38630551840188,79.86167307189889,Male
153.43284897678046,90.00852904513786,Female
160.14489262315848,58.90567735870631,Male
155.28164992536412,70.53060979168418,Female
186.4813493220756,55.62902502679334,Male
171.64227755487335,68.37801115183208,Female
175.6729027785267,62.119291202437836,Female
167.77324899484844,82.5999991970803,Male
166.465682512428,60.69491795091815,Female
153.8352581134897,67.97070503744969,Male
167.08162637252138,97.86821718357885,Male
162.38507788188377,55.02793499445214,Male
178.57923924292336,89.81017206991105,Male
181.41101866657573,69.81039758835631,Male
184.66578715574178,78.35475893461734,Male
178.52551939461233,68.09462818259199,Female
164.01346063077014,77.32065183467472,Female
158.84103014039604,78.36145394732576,Male
177.66663181645086,63.17849520515998,Male
173.56292817472288,60.89099132113415,Male
152.3146154932297,53.988537343489476,Male
173.55481792743768,62.46541623950304,Male
178.14519822487867,62.71407332061516,Female
170.5892558918163,68.62117391951085,Female
168.14946328990658,55.56460045583593,Female
161.92351512383644,69.94705614748847,Female
155.53465300436613,68.86159927089732,Male
178.0029794934003,71.39989258365392,Female
166.90885555228292,88.42195053009125,Female
167.66533338456307,69.73216976005342,Female
187.32721186919133,62.919325884610245,Male
176.8450110685919,73.32120955538409,Male
173.70825001281102,91.702907011328,Male
171.42061805187237,76.45900300332022,Female
185.19994860765772,86.01599727284439,Female
187.19589307416194,45.638601724749314,Male
179.29505111479529,52.190711996677436,Female
175.82224591397923,53.4047883153257,Male
149.05396928793854,87.83992397519539,Male
171.23721914233508,49.88504168458856,Female
168.69893045806296,81.26128738631118,Female
170.93953229385568,73.21689652300213,Female
179.43046087322517,74.75306154546291,Male
142.60322832810442,88.78403553963024,Male
164.30687946529815,84.4665796777148,Female
172.6990435494076,101.95528586447338,Female
165.33154453947236,58.55154948615585,Male
155.8309388687374,96.93341161332211,Female
178.68963486896794,64.77071876405529,Female
172.76871905846127,64.21079978111787,Male
160.28895429555516,74.23777705159094,Female
173.14817204515825,53.64270893797848,Female
178.21585712049796,73.71966851893772,Male
170.0529264629936,65.4852728763242,Male
178.00564803430996,76.72905251040868,Male
170.78260175161662,84.32738857834028,Male
166.04771017345647,91.8523263957726,Male
158.40579483600087,60.28048631762503,Male
169.14069233028388,64.42974036840921,Female
171.9429293804577,85.25231448054762,Male
178.7583276158733,88.01379044792971,Male
168.84892531512773,86.20145670234179,Male
174.5741560622099,64.08777354890032,Male
160.35387986266272,68.4701574713365,Male
162.17370844172476,34.4031596263311,Female
168.8961070097311,64.71385666997993,Male
159.45371536014986,53.93207246411163,Male
178.2024783732468,78.33074646385256,Female
174.63130329318608,44.363993617461006,Male
172.79095764392454,59.69203200452033,Male
173.38904125215944,70.93546147717824,Male
190.21043561484797,70.61256898050968,Female
165.31135812033205,76.55315168210657,Female
147.9855871449944,55.788929767145206,Male
171.99300196896465,89.50195402249136,Male
169.49396459038334,87.38157808358936,Female
164.82480957489597,77.4828584986278,Female
160.2117014064123,73.42163219394779,Female
165.6081047819785,60.84709507559715,Female
171.8133842921782,42.63692429542913,Male
164.97183299357462,69.33846779052233,Male
194.12453679543748,106.72265001982146,Female
160.3949561836685,83.99517309452828,Male
162.0688263729233,67.70274212149248,Female
147.1137995998547,70.64614819009765,Male
172.51484415021537,91.1960203441982,Male
149.8359337220024,86.97695616161542,Female
164.605453666255,56.74168095830083,Female
167.24329465439442,63.03825770019931,Female
162.9027203415311,82.60240487760014,Female
187.38872677454512,67.95891840858702,Female
179.94394391315498,81.32711418112805,Male
183.19136876301576,84.92466340454133,Female
161.1758118145008,46.56336675368426,Female
181.28594064514567,64.95989019272174,Female
174.96000946343963,73.87412260998859,Male
177.71405948676846,79.03415959794965,Female
180.29438828782767,72.67635031325948,Male
160.91236754040946,80.90360568102066,Male
165.75682379022098,85.7328626769347,Female
178.62596011328452,64.56839682010121,Male
143.44380907025067,80.11671890278927,Female
185.13328082573204,62.82016228980268,Female
175.53132064207583,66.49811046735776,Female
169.54296039339766,76.10660114241291,Female
172.20507655757174,74.25878421285994,Male
159.70064716691024,81.60701222196181,Male
166.50056635410894,76.20141964546427,Female
181.00284338220374,68.0198096100734,Female
182.98021972326222,86.23859157708199,Male
196.9622405256358,57.73749444427207,Male
169.26075333719584,91.72902271134525,Male
163.41447033194996,86.28066256700838,Male
164.85766034060012,66.46279336782749,Female
159.81958124712637,45.115787873272836,Female
169.2214524405915,86.76795351259929,Male
173.82732430012268,86.06486504885817,Female
169.65757719468047,64.2550737205747,Female
180.96346845665798,67.02823693197018,Female
167.65784198655464,49.017850446433215,Male
166.52549347501437,69.04203448773497,Female
164.18731523139675,68.27807111692168,Male
153.67365473765506,64.253199181442,Female
154.32232275691547,56.71449443095606,Male
158.2084206936231,57.55480849596373,Male
183.01428071664762,91.79580860556823,Male
178.9526027288993,45.23254799816155,Female
183.7496406639299,31.518599950191835,Female
156.67788345405498,53.12160002045688,Male
150.3137531021398,75.20884039622689,Female
163.39943679865917,84.67144224517487,Female
171.75818953296027,58.127504154306195,Male
174.98690274909828,99.21690685988531,Female
180.4797215596805,75.37130913029144,Male
172.84279670807214,71.67721091432614,Female
187.42668780655632,65.79295794912774,Female
167.7739431905168,76.91534304269958,Female
160.86920781958204,79.03542888230832,Female
153.18781784505566,61.99654981503926,Female
161.1102864190455,70.81371637602217,Male
172.42117960985124,43.502708276738765,Female
161.1127974264637,69.23788498949597,Female
179.36742463535256,99.92634276881292,Female
184.12327706037442,93.50928648614934,Male
146.30413094773397,91.52988406990205,Male
178.64052300497647,61.13685185669875,Male
147.60395941338263,51.87892571177824,Female
174.01499055090287,59.87139062638849,Female
182.2487056419366,58.47471192864121,Male
170.64856106343575,73.60932489600631,Male
157.20310826795762,57.0296441361937,Female
164.14568795722226,45.47116542426805,Female
167.383545542891,96.81976653816325,Female
168.17755216210057,75.66424898271217,Male
167.97103159233333,93.55668699501996,Female
168.90117220690686,48.300648117517916,Female
172.13480048910168,82.63758874435894,Female
157.91426346266778,51.97906383107782,Female
167.5798017012978,64.7958837916328,Male
185.18261170355706,58.509412978375956,Female
166.15354576857482,60.48059754709733,Male
165.56163906844802,94.83997776001239,Female
180.7819730371424,60.649744574810356,Female
144.40815333655902,77.36134944523106,Male
181.81378601288287,82.67182788315525,Male
163.68096241994832,55.279770286259435,Male
171.63928572452588,48.312827664704194,Female
170.96321355921197,79.50596537519499,Female
179.42468119220393,61.65785749908428,Male
167.32405253764654,62.401471280850664,Male
163.21974218435548,71.6531026170999,Male
182.97845790651098,62.34791214552685,Male
146.35826182858818,52.07764061761502,Male
170.20334181705243,81.16164993627557,Male
156.5207457737088,71.28567401163285,Male
162.3842661174344,70.77397393721603,Male
190.11256681463138,87.2249792805669,Male
169.55404573544143,81.707310409157,Female
171.95069697151382,78.12967037307331,Male
152.1843714429441,88.28263002559278,Male
162.70955341205305,101.15411413290252,Female
171.96557400728784,32.705885716456976,Male
173.54757693113217,63.664421354385745,Female
176.16886554393278,85.14959439501386,Female
170.08627898917575,58.71053189278637,Female
175.2700420845466,71.21524007493272,Female
174.53781912635685,78.42431522828667,Female
151.7025958899547,63.80900222748219,Female
170.37005721910148,71.98790918727629,Male
177.67902407732703,62.142301990230536,Female
175.89879820734518,64.26012711893186,Male
166.3614119002921,70.94774142920797,Female
161.94373492460633,73.87808281582845,Male
158.8168807567837,54.3698844026799,Male
168.6894598845859,62.704469455616085,Female
181.33079879559722,70.58087602404025,Female
150.48195898518398,63.7176526337158,Male
163.40108270270503,70.21075888417683,Male
158.60197544573225,55.0194494031008,Female
177.849575212405,57.71525163958913,Male
164.45690373428698,73.3276723280195,Male
165.29362341845209,61.863807789242315,Male
167.83050430063352,46.81345473120713,Female
174.453932508948,63.48086824485367,Female
166.07611001850364,76.38321809014042,Female
139.53856945200073,66.404531330754,Male
175.4331189138752,45.62176842352527,Male
174.39042957672044,74.96636572480905,Female
167.80458971668787,34.567831564765065,Female
159.15963379328065,73.78036849250756,Male
173.51780110681358,66.58725077648919,Male
173.79235533535586,74.94562672391385,Male
165.29967117299125,84.23763365587752,Female
167.8326852942446,69.95671300059597,Female
160.6984349747568,75.93815776064757,Male
168.2141090791267,64.28690755693114,Male
154.4957065491652,59.1768836344245,Female
174.17318821031836,84.4305264721642,Male
160.55631509175706,55.554720361974894,Female
172.3810314783231,63.34968512628923,Male
155.940370837321,89.47269871002993,Male
164.0994235413046,70.75955844787745,Male
168.89510594934072,89.80332398295295,Female
153.39300188130736,69.79327309889983,Male
171.1514787314009,37.62098737071792,Male
166.20852437120078,65.72327369532461,Female
152.5764380219077,86.04039817698296,Male
156.96757245887684,62.683080254353136,Female
176.05120084082168,85.8615100976335,Female
178.95555985551323,62.34136376815571,Male
168.68091360220032,61.25499493671471,Male
174.04761812040496,97.39273695469099,Male
172.23843563312911,51.133753141517026,Female
173.2962298212774,106.57602725649977,Male
182.85984007080293,50.637761752885375,Female
154.93001601785727,51.171880032368946,Male
176.76460732361625,53.93693486567605,Female
166.1799104442218,75.33813339198839,Female
167.7574106574836,104.05414795246769,Male
166.9775026954493,94.41941798429701,Male
166.24852883338716,83.9071392936914,Male
157.7380380821698,76.29115528329324,Female
171.83339199257603,80.49528299459703,Female
186.70943032788858,74.14739129523878,Male
169.43866979551242,70.9013736319874,Female
169.98614957264905,65.92025029589519,Male
163.12700962843337,69.67500292749854,Male
168.82525453581889,53.773382880260144,Female
174.6616642603403,74.34703337494719,Female
166.29757559295658,58.06218068313902,Female
165.46195958948,61.68531039743986,Male
174.03264540163246,70.88146896155783,Male
160.81995230180954,73.11041154020468,Female
172.52496627076872,94.58078488070359,Female
178.20321797261423,84.3452084438473,Male
183.59948541679483,68.28283235377684,Female
169.09617992723054,76.12561550706832,Female
183.67597239806713,74.68833017753568,Male
180.34409886481518,69.33442524812958,Male
160.03787359628933,48.28269467147027,Male
157.8206148840685,48.20670031672368,Male
166.9503636214558,54.25292152774596,Male
180.28935492594854,53.84676367049187,Male
169.27712992439996,55.273138193295,Male
163.9934244234221,85.08621094357686,Male
185.5224318004856,102.60964524758464,Male
172.86904488003347,67.44065506290471,Male
146.79405724209258,64.03986166167849,Female
173.1716062629269,57.84089793693054,Male
175.20040614570868,65.3235604197551,Male
172.25608654471102,96.07895631495309,Male
174.49712100231991,76.95443982997666,Female
169.3272439107702,64.11338222499363,Female
156.81604130355265,61.63970617391394,Female
166.29295996779547,50.30814823840267,Male
160.5438420444371,69.2492047768799,Female
160.67259089205623,65.02176960443862,Female
157.36931650897725,79.59300700369779,Male
174.52489092639647,71.6862888221086,Male
170.97896145412628,94.28280378093608,Male
165.5183463731929,93.9627070920416,Male
163.5066207226961,81.59707438811898,Male
169.76576894978547,71.96030881342486,Female
180.7919472811249,50.14659718924253,Male
149.95784284501084,62.916629872635305,Female
173.76876520850894,65.5210251943544,Male
164.54288025982217,63.403775337880006,Male
151.1541415502055,83.542883723231,Male
150.5429691683604,81.528133162617,Female
160.87216505864708,83.84564327455806,Female
172.19509555793044,95.26420276259346,Male
173.93062933980093,91.62711689549629,Female
160.61018427322216,32.303282116066164,Male
180.17020991413244,76.12935766553281,Male
184.22983496516105,70.98355253097341,Male
173.9608658495656,65.01869932808245,Female
164.08597332191889,96.20017243681252,Female
181.24419184510367,75.60125595048807,Female
177.55395695663339,65.90756222357841,Male
178.67407411354918,45.97322057867015,Male
163.4353632502847,80.52844085237713,Female
141.654454947253,76.90617608387151,Female
191.16791021483675,105.5253516316113,Female
153.89121596550066,77.47364676111671,Male
169.6423192813978,64.5624755952861,Female
193.8074535121975,43.896541073995834,Female
173.30576756274374,52.59272970994952,Male
179.49246473558236,69.81348592290533,Male
154.97603430618287,68.8433119716251,Male
152.22333045266294,88.94374707672375,Male
164.67297208020446,73.5329207422949,Female
180.907497344345,54.100535740740035,Male
166.5375055235269,48.24447869272631,Female
162.053636789285,72.95320643884658,Male
171.97967289944967,64.38127128347716,Male
180.81935218477264,59.72162664779542,Female
155.55059800926628,97.02072150768522,Female
157.89457005876648,77.39639478625949,Male
162.11330745490633,81.22534140398635,Male
180.9463837471209,102.76088444965914,Male
172.34821525948732,71.2456414804656,Male
191.32153410570444,59.901105678886665,Female
179.36445725831115,85.32357277700632,Male
169.64904823130328,61.46984377917203,Female
182.65077838088766,82.63664058670513,Female
172.11497012731877,40.38953286456807,Female
162.95078647492556,80.48351906768796,Female
176.79974844245103,70.46929417860679,Female
163.03673346138916,95.9814690838527,Male
167.09602899196133,86.06196332531259,Male
183.27782695957984,53.99462508542422,Male
168.987185137826,66.74865457182014,Female
161.96858612658372,96.57140386124985,Female
165.35662308564508,66.48239711666112,Male
180.21790585588673,107.29770284073044,Male
164.4745932658327,73.62140546671375,Male
166.13129153149353,96.09216576418874,Female
164.8970726036637,76.40183047301825,Female
171.8392549434031,59.68662235356898,Male
166.1451023962439,86.78894910198319,Female
153.98163951027462,103.92842765676126,Male
161.1281905815496,68.24814555389302,Male
160.6721095849356,77.01527907819835,Male
182.43319384455154,89.50972493043197,Female
178.12674042109043,113.5053171121849,Female
175.87259379399825,92.7196106249375,Female
164.9464168273559,52.79419933335046,Female
161.8420845800603,51.3226946204319,Male
164.92482398342642,61.18001895753225,Male
159.48119897448325,78.7191739370513,Female
194.97200391587006,101.88080603658844,Male
147.54678351628598,69.2396995916084,Female
175.6400853507381,76.01670593736546,Female
